UG_COD,UG_COD_DESC,UF,REGIÃO
200053,200053 - PROCURADORIA DA REPUBLICA - PR,,
200054,200054 - PROCURADORIA REG.DO TRABALHO 9A. REGIAO- PR,,
200058,200058 - PROCURADORIA DA REPUBLICA - SC,,
200059,200059 - PROCURADORIA REG.DO TRABALHO 12A. REGIAO- SC,,
200061,200061 - PROCURADORIA DA REPUBLICA - RS,,
200062,200062 - PROCURADORIA REG.DO TRABALHO 4A. REGIAO - RS,,
200064,200064 - PROCURADORIA DA REPUBLICA - MT,,
200066,200066 - PROCURADORIA DA REPUBLICA - GO,,
200069,200069 - PROCURADORIA DA REPUBLICA - AC,,
200071,200071 - PROCURADORIA DA REPUBLICA - AM,,
200072,200072 - PROCURADORIA REG.DO TRABALHO 11A. REGIAO- AM,,
200075,200075 - PROCURADORIA DA REPUBLICA - PA,,
200076,200076 - PROCURADORIA REG.DO TRABALHO 8A. REGIAO- PA,,
200078,200078 - PROCURADORIA DA REPUBLICA - MA,,
200080,200080 - PROCURADORIA DA REPUBLICA - PI,,
200082,200082 - PROCURADORIA DA REPUBLICA - CE,,
200083,200083 - PROCURADORIA REG.DO TRABALHO 7A. REGIAO- CE,,
200085,200085 - PROCURADORIA DA REPUBLICA - RN,,
200087,200087 - PROCURADORIA DA REPUBLICA - PB,,
200089,200089 - PROCURADORIA REG.DO TRABALHO 13A. REGIAO- PB,,
200090,200090 - PROCURADORIA DA REPUBLICA - PE,,
200091,200091 - PROCURADORIA REG.DO TRABALHO 6A. REGIAO- PE,,
200093,200093 - PROCURADORIA DA REPUBLICA - AL,,
200094,200094 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS,,
200095,200095 - PROCURADORIA REG.DO TRABALHO - 14 REGIAO- RO,,
200096,200096 - PROCURADORIA REG.TRAB.-15.REGIAO-CAMPINAS/SP,,
200097,200097 - SECRETARIA GERAL-MINISTERIO PUBLICO FEDERAL,,
200098,200098 - PROCURADORIA REG. DO TRABALHO 22A.REGIAO/PI,,
200099,200099 - PROCURADORIA REG. DO TRABALHO 21A.REGIAO/RN,,
200100,200100 - SECRETARIA DE ADMINISTRACAO MIN. PUBLICO FED.,,
200102,200102 - PROCURADORIA REGIONAL DA REPUBLICA-4A.REG./RS,,
200106,200106 - PROCURADORIA REG.DO TRABALHO 16A.REGIAO - MA,,
200108,200108 - PROCURADORIA REGIONAL DO TRABALHO-18A.REGIAO,,
200109,200109 - DEPTO.DE POLICIA RODOVIARIA FEDERAL,,
200110,200110 - 3. DISTRITO DE POLICIA RODOVIARIA FEDERAL/AM,,
200111,200111 - 19A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200112,200112 - 16A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200113,200113 - 11A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200114,200114 - 10A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200115,200115 -  4A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200116,200116 -  5A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200117,200117 -  6A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200118,200118 -  7A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200119,200119 -  9A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200120,200120 -  2A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200121,200121 -  1A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200122,200122 - 14A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200123,200123 - 15A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200124,200124 - 18A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200125,200125 -  8A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200126,200126 - 12A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200127,200127 - 17A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200128,200128 -  3A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200129,200129 - 13A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200130,200130 - 20A.SUPERINT.DE POLICIA RODOVIARIA FEDERAL/SE,,
200131,200131 - 21A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,,
200139,200139 - 2º DISTRITO DE POLICIA RODOVIARIA FEDERAL/TO,,
200140,200140 - DEFENSORIA PUBLICA DA UNIAO,,
200141,200141 - 1O DISTRITO REG.DE POLICIA RODOV.FEDERAL-DF,,
200200,200200 - DEPARTAMENTO DE ADM.DA PROC.GERAL DO TRABALHO,,
200201,200201 - PROCURADORIA DA REPUBLICA NO EST.DO TOCANTINS,,
200202,200202 - PROCURADORIA REGIONAL DO TRABALHO-19A.REGIAO,,
200203,200203 - PROCURADORIA REGIONAL DO TRABALHO 20A.REGIAO,,
200204,200204 - PROCURADORIA REGIONAL DA REPUBLICA 3A.REGIAO,,
200205,200205 - PROCURADORIA REGIONAL DO TRABALHO DA 23A.-MT,,
200206,200206 - PROCURADORIA REGIONAL DO TRABALHO DA 24A.-MS,,
200207,200207 - PROCURADORIA REGIONAL DA REPUBLICA-5A.REGIAO,,
200208,200208 - PROCURADORIA REGIONAL DA REPUBLICA-1A. REGIAO,,
200230,200230 - DEPTO. DE POLICIA RODOV. FEDERAL - DIR. GERAL,,
200232,200232 - 5. DISTRITO REGIONAL DO DPRF,,
200233,200233 - 4.DISTRITO REGIONAL DO DPRF,,
200234,200234 - ESCOLA SUPERIOR DO MINIST. PUBLICO DA UNIAO,,
200242,200242 - FORÇA NACIONAL DE SEGURANÇA PÚBLICA,,
200243,200243 - PROG.DE MODER.E GEST.DO PATR.IMOB. DA UNIAO,,
200244,200244 - CAIXA ECONOMICA FEDERAL - ANCINE,,
200246,200246 - FUNDO NACIONAL ANTIDROGAS,,
200247,200247 - ARQUIVO NACIONAL - RJ,,
200248,200248 - SECRETARIA EXTRAORD. DE SEG.P/GRANDES EVENTOS,,
200320,200320 - FUNDO NACIONAL E SEG.E EDUCACAO DE TRANSITO,,
200321,200321 - CEF - DEPARTAMENTO PENITENCIARIO NACIONAL-MJ,,
200323,200323 - DEPEN/DIRETORIA DO SISTEMA PENITENC. FEDERAL,,
200324,200324 - DEPEN/DIRETORIA DE POLITICAS PENITENCIARIAS,,
200325,200325 - COORDENACAO DE RECURSOS HUMANOS/DEPEN,,
200329,200329 - CEF - SENASP/MJ,,
200330,200330 - SECRETARIA NACIONAL DE SEG. PÚBLICA - SENASP,,
200331,200331 - SECRETARIA NACIONAL DE SEGURANCA PUBLICA,,
200332,200332 - DEPARTAMENTO PENITENCIÁRIO NACIONAL - DEPEN,,
200333,200333 - DEPARTAMENTO PENITENCIARIO NACIONAL,,
200334,200334 - COORDENACAO DE ADMINISTRACAO-COAD/DLOG/DPF,,
200336,200336 - COORDENACAO DE ORCAMENTO E FINANCAS - COF/DPF,,
200338,200338 - SUPERINTENDENCIA REGIONAL NO DISTRITO FEDERAL,,
200340,200340 - ACADEMIA NACIONAL DE POLICIA,,
200342,200342 - COORDENACAO DE TECNOLOGIA DA INFORMACAO,,
200344,200344 - SUPERINTENDENCIA REGIONAL NO ESTADO DE SE,,
200346,200346 - SUPERINTENDENCIA REGIONAL NO ESTADO DA BA,,
200350,200350 - SUPERINTENDENCIA REG DA POLICIA FEDERAL EM MG,,
200352,200352 - SUPERINTENDENCIA REGIONAL NO ESTADO DO ES,,
200354,200354 - SUPERINTENDENCIA REGIONAL NO ESTADO DO MS,,
200356,200356 - SUPERINTENDENCIA REGIONAL NO ESTADO DO RJ,,
200358,200358 - SUPERINTENDENCIA REGIONAL NO ESTADO DE AL,,
200360,200360 - SUPERINTENDENCIA REGIONAL NO ESTADO DE SP,,
200362,200362 - DELEGACIA DE POLICIA FEDERAL EM SANTOS,,
200364,200364 - SUPERINTENDENCIA REGIONAL NO ESTADO DO PR,,
200366,200366 - DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUAÇU,,
200368,200368 - DELEGACIA DE POLICIA FEDERAL EM LONDRINA,,
200370,200370 - SUPERINTENDENCIA REGIONAL NO ESTADO DE SC,,
200372,200372 - SUPERINTENDENCIA REGIONAL NO ESTADO DO RS,,
200374,200374 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DO MT,,
200376,200376 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DO GO,,
200378,200378 - SUPERINTENDENCIA REGIONAL NO ESTADO DE RO,,
200380,200380 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DO AC,,
200382,200382 - SUPERINTENDENCIA REGIONAL NO ESTADO DO AM,,
200384,200384 - SUPERINTENDENCIA REGIONAL NO ESTADO DE RR,,
200386,200386 - SUPERINTENDENCIA REGIONAL NO ESTADO DO PA,,
200388,200388 - SUPERINTENDENCIA REGIONAL NO ESTADO DO MA,,
200390,200390 - SUPERINTENDENCIA REGIONAL NO ESTADO DO PI,,
200392,200392 - SUPERINTENDENCIA REGIONAL NO ESTADO DO CE,,
200394,200394 - SUPERINTENDENCIA REGIONAL NO ESTADO DO RN,,
200396,200396 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DA PB,,
200398,200398 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DE PE,,
200400,200400 - SECRETARIA NACIONAL DO CONSUMIDOR - SENACON,,
200401,200401 - SECRETARIA NACIONAL DO CONSUMIDOR - SENACON,,
200402,200402 - SUPERINTENDENCIA REGIONAL NO ESTADO DO AP,,
200404,200404 - SUPERINTENDENCIA REGIONAL NO ESTADO DE TO,,
200406,200406 - DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF,,
200416,200416 - DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,,
200600,200600 - PENITENCIARIA FEDERAL DE CAMPO GRANDE - MS,,
200601,200601 - PENITENCIARIA FEDERAL EM CATANDUVAS - PR,,
200602,200602 - PENITENCIARIA FEDERAL EM MOSSORO - RN,,
200603,200603 - PENITENCIARIA FEDERAL EM PORTO VELHO - RO,,
201002,"201002 - COORD GERAL DE PLANEJ, ORCAMENTO E FINANCAS",,
201005,201005 - COORDENACAO-GERAL DE GESTAO DE PESSOAS,,
201009,201009 - SECRETARIA DE ORCAMENTO FEDERAL,,
201013,201013 - COORDENACAO DE EXECUCAO ORC. E FINANCEIRA,,
201029,201029 - PROMOEX-MODERNIZAÇAO CONTROLE EXTERNO UF/MC,,
201030,201030 - PNAGE-MODERNIZAÇAO GESTAO E PLANEJAMENTO UF,,
201044,201044 - COORD.DE PROD.DA FOPAG DE BENEF.INDENIZATORIO,,
201045,201045 - DEPARTAMENTO DE ÓRGÃOS EXTINTOS,,
201046,201046 - PROG.DE MODER.DE INSTR. SIST.DE GESTAO DA APF,,
201047,201047 - CAIXA ECONÔMICA FEDERAL/PNAGE,,
203001,203001 - AGENCIA ESPACIAL BRASILEIRA/AEB,,
203003,203003 - AGENCIA NACIONAL DO CINEMA,,
207001,207001 - FUNDO NACIONAL DO IDOSO,,
211999,211999 - MARINHA - DIFERENCA CAMBIAL,,
238012,238012 - SECRETARIA DE POLIT. DE PROM.DA IGUALD.RACIAL,,
240001,240001 - 1A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,,
240002,240002 - 2A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,,
240003,240003 - MRE - ESCRITORIO DE RPRES.NO RIO DE JANEIRO,,
240005,240005 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS,,
240007,240007 - DEPARTAMENTO DE PROMOCAO COMERCIAL/MRE,,
240009,240009 - DEPARTAMENTO DO SERVICO EXTERIOR - MRE,,
240010,240010 - DEPARTAMENTO DE COMUNICACAO E DOCUMENTACAO,,
240011,240011 - DEPARTAMENTO CULTURAL,,
240012,240012 - CERIMONIAL,,
240013,240013 - DIVISAO DE SERVICOS GERAIS - MRE,,
240016,240016 - INSTITUTO RIO-BRANCO,,
240017,240017 - ESCRITORIO FINANCEIRO EM NOVA IORQUE,,
240019,240019 - DEPTO.COOPER.CIENTIFICA TECNICA E TECNOLOGICA,,
240025,240025 - AGENCIA BRASILEIRA DE COOPERACAO - ABC,,
240027,240027 - ESCRITORIO DE REPRES. NA REG.NORDESTE-ERENE,,
240031,240031 - ESCRIT.DE REP.DO MINIST.RELAC.EXTERIORES/SP,,
240033,240033 - COORDENACAO-GERAL PLANEJ. E INTEG.CONSULAR,,
240034,240034 - EMBAIXADA DO BRASIL EM TOQUIO,,
240035,240035 - EMBAIXADA DO BRASIL EM LONDRES,,
240036,240036 - EMBAIXADA DO BRASIL EM PRETORIA,,
240037,240037 - EMBAIXADA DO BRASIL BUENOS AIRES,,
240038,240038 - CONSULADO GERAL EM NOVA IORQUE,,
240041,240041 - ESCRITORIO DE REPRESENTACAO EM SANTA CATARINA,,
240043,240043 - CONSULADO-GERAL EM BUENOS AIRES,,
240044,240044 - CONSULADO-GERAL DO BRASIL EM MIAMI,,
240045,240045 - CONSULADO-GERAL DO BRASIL EM TÓQUIO,,
240046,240046 - EMBAIXADA DO BRASIL EM SANTIAGO,,
240047,240047 - CONSULADO-GERAL EM LONDRES,,
240049,240049 - ESCRITORIO DE REPRESENTACAO NO PARANA,,
240050,240050 - CONSULADO DO BRASIL EM HOUSTON,,
240052,240052 - CONSULADO-GERAL EM CHICAGO,,
240053,240053 - CONSULADO-GERAL DO BRASIL EM BOSTON,,
240054,240054 - CONSULADO-GERAL DO BRASIL EM SAO FRANCISCO,,
240055,240055 - ESCRITORIO FINANCEIRO EM NEW YORK,,
240056,240056 - EMBAIXADA DO BRASIL EM MADRI,,
240057,240057 - CONSULADO GERAL DO BRASIL EM MADRI,,
240060,240060 - EMBAIXADA DO BRASIL NA HAIA,,
240061,240061 - EMBAIXADA DO BRASIL EM BRUXELAS,,
240062,240062 - CONSULADO-GERAL DO BRASIL EM BARCELONA,,
240063,240063 - DELEGAÇÃO - BRASIL JUNTO A UNIÃO EUROPEIA-MRE,,
240064,240064 - EMBAIXADA DO BRASIL EM OTTAWA,,
240065,240065 - MISSÃO DO BRASIL JUNTO A OEA - WASHINGTON-MRE,,
240066,240066 - CONSULADO-GERAL DO BRASIL EM ATLANTA,,
240067,240067 - CONSULADO-GERAL DO BRASIL EM LOS ANGELES,,
240068,240068 - CONSULADO-GERAL DO BRASIL EM ROTERDÃ,,
240069,240069 - DIVISAO ACOMP C.ADMIN POSTOS NO EXTERIOR-DAEX,,
240070,240070 - CONSULADO-GERAL DO BRASIL EM BRUXELAS,,
240071,240071 - ESCRITORIO DE REPRESENTACAO EM MINAS GERAIS,,
240072,240072 - COMITÊ NACIONAL DE ORGANIZAÇÃO DA RIO+20,,
240073,240073 - CONSULADO-GERAL EM NAGOIA,,
240074,240074 - CONSULADO-GERAL DO BRASIL EM HAMAMATSU,,
240075,240075 - EMBAIXADA DO BRASIL EM PARIS,,
240076,240076 - CONSULADO-GERAL DO BRASIL EM LISBOA,,
240077,240077 - CONSULADO-GERAL DO BRASIL EM ROMA,,
240078,240078 - CONSULADO-GERAL DO BRASIL EM WASHINGTON,,
240079,240079 - REPRESENTACAO DO BRASIL/MRE JUNTO À FAO,,
240080,240080 - EMBAIXADA DO BRASIL EM ASSUNCAO,,
240081,240081 - DELEGACAO DO BRASIL/MRE JUNTO A UNESCO,,
240082,240082 - EMBAIXADA DO BRASIL NO VATICANO,,
240083,240083 - CONSULADO-GERAL DO BRASIL EM ASSUNCAO,,
240084,240084 - ESCRITORIO DE REPRESENTACAO NO RIO G. DO SUL,,
240085,240085 - EMBAIXADA DO BRASIL EM ROMA,,
240086,240086 - CONSULADO-GERAL EM PARIS,,
240087,240087 - EMBAIXADA DO BRASIL EM WASHINGTON,,
240088,240088 - DELEGACAO DO BRASIL/MRE JUNTO À CPLP,,
240089,240089 - EMBAIXADA DO BRASIL EM LISBOA,,
240090,240090 - DELEGACAO DO BRASIL/MRE JUNTO À ONU,,
240091,240091 - EMBAIXADA DO BRASIL EM BERLIM,,
240092,240092 - EMBAIXADA DO BRASIL EM PRAGA,,
240093,240093 - EMBAIXADA DO BRASIL EM VARSÓVIA,,
240094,240094 - CONSULADO-GERAL DO BRASIL EM PORTO,,
240095,240095 - CONSULADO-GERAL DO BRASIL EM MUNIQUE,,
240096,240096 - CONSULADO-GERAL DO BRASIL EM MONTEVIDÉU,,
240097,240097 - CONSULADO-GERAL DO BRASIL EM FARO,,
240098,240098 - EMBAIXADA DO BRASIL EM MONTEVIDÉU,,
240099,240099 - DELEGAÇÃO DO BRASIL JUNTO À ALADI/ MERCOSUL,,
240100,240100 - REP.DO BRASIL JUNTO À DESARM EM GENEBRA,,
240101,240101 - COORDENACAO-GERAL DE RECURSOS LOGISTICOS,,
240102,240102 - COORDENACAO GERAL DE ORCAMENTO E FINANCAS-MCT,,
240104,240104 - INSTITUTO NACIONAL DE TECNOLOGIA - INT,,
240105,240105 - INSTIT.NACIONAL DE PESQUISA DA AMAZONIA - MCT,,
240106,240106 - INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT,,
240107,240107 - INSTIT.NAC.DE PESQUISAS ESPACIAIS-NATAL - MCT,,
240108,240108 - INSTIT.NAC.PESQUISAS ESPACIAIS-C.PAULISTA-MCT,,
240113,240113 - SUBSECRET. DE COORD. DAS UNIDADES DE PESQUISA,,
240114,240114 - INSTITUTO NACIONAL DO SEMIARIDO - INSA,,
240115,240115 - SECRETARIA DE DESENVOLV. TECNOLOG. E INOVACAO,,
240116,240116 - SECRETARIA DE POLITICA DE INFORMATICA,,
240118,240118 - SECRETARIA DE CIENCIA E TECNOL.P/ INCL.SOCIAL,,
240119,240119 - SECRET.DE POLIT.E PROGR.DE PESQ.E DESENVOLVIM,,
240120,240120 - CENTRO BRASILEIRO DE PESQUISAS FISICAS,,
240121,240121 - INST.BRAS.DE INFORM. EM CIENCIA E TECNOLOGIA,,
240123,240123 - LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA,,
240124,240124 - MUSEU DE ASTRONOMIA E CIENCIAS AFINS,,
240125,240125 - MUSEU PARAENSE EMILIO GOELDI,,
240126,240126 - OBSERVATORIO NACIONAL,,
240127,240127 - CENTRO DE TECNOLOGIA MINERAL,,
240128,240128 - LABORATORIO NACIONAL DE ASTROFISICA,,
240129,240129 - CENTRO DE TECN. DA INF. RENATO ARCHER - CTI,,
240133,240133 - COORDENACAO-GERAL DE RECURSOS HUMANOS,,
240137,240137 - CENTRO DE TECNOLOGIAS ESTRATEG. DO NORDESTE,,
240138,240138 - SECRET. DE C & T P/ INCLUSAO SOCIAL/MCT - CEF,,
240139,240139 - ASSESSORIA DE COORDEN. DOS FUNDOS SETORIAIS,,
240140,240140 - REPRESENTACAO REGIONAL DO MCT NO NORDESTE,,
240213,240213 - CONSULADO-GERAL DO BRASIL EM GENEBRA,,
240214,240214 - DEL.DO BRASIL JUNTO À ORG.MUNDIAL DO COMÉRCIO,,
240215,240215 - CONSULADO-GERAL DO BRASIL EM ZURIQUE,,
240216,240216 - EMBAIXADA DO BRASIL NO MÉXICO,,
240217,240217 - EMBAIXADA DO BRASIL EM BOGOTÁ,,
240218,240218 - EMBAIXADA DO BRASIL EM BERNA,,
240220,240220 - DELEGAÇÃO PERMANENTE EM GENEBRA,,
240221,240221 - EMBAIXADA DO BRASIL EM BUDAPESTE,,
240222,240222 - CONSULADO -GERAL DO BRASIL NO MÉXICO,,
240223,240223 - EMBAIXADA DO BRASIL EM VIENA,,
240224,240224 - CENTRO NAC.DE MONIT.E ALERT.DE DESASTRES NATU,,
240226,240226 - ESCRITÓRIO DE REPRESENTAÇÃO NA BAHIA,,
240901,240901 - FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO,,
240999,240999 - MRE - DIFERENCA CAMBIAL,,
243001,243001 - INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,,
244001,244001 - FUNDACAO ALEXANDRE DE GUSMAO,,
245209,245209 - CENTRO NAC DE TECN ELETRONICA AVANCADA S/A,,
250001,250001 - GABINETE DO MINISTRO - MS,,
250005,250005 - DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG,,
250006,250006 - COORDENACAO-GERAL DE GESTAO DE PESSOAS,,
250007,"250007 - SECR. DE CIENCIA, TECNO. E INSUMOS ESTRATEGIC",,
250009,250009 - SECRET. DE GESTAO ESTRATEGICA E PARTICIPATIVA,,
250010,250010 - SECRETARIA DE ATENCAO A SAUDE,,
250012,250012 - NUCLEO ESTADUAL DO MS/AC,,
250013,250013 - NUCLEO ESTADUAL DO MS/AL,,
250014,250014 - NUCLEO ESTADUAL DO MS/AP,,
250015,250015 - NUCLEO ESTADUAL DO MS/AM,,
250016,250016 - NUCLEO ESTADUAL DO MS/BA,,
250017,250017 - NUCLEO ESTADUAL DO MS/CE,,
250019,250019 - NUCLEO ESTADUAL DO MS/ES,,
250021,250021 - NUCLEO ESTADUAL DO MS/GO,,
250022,250022 - NUCLEO ESTADUAL DO MS/MA,,
250023,250023 - NUCLEO ESTADUAL DO MS/MT,,
250024,250024 - NUCLEO ESTADUAL DO MS/MS,,
250025,250025 - NUCLEO ESTADUAL DO MS/MG,,
250026,250026 - NUCLEO ESTADUAL DO MS/PA,,
250027,250027 - NUCLEO ESTADUAL DO MS/PB,,
250028,250028 - NUCLEO ESTADUAL DO MS/PR,,
250029,250029 - NUCLEO ESTADUAL DO MS/PE,,
250030,250030 - NUCLEO ESTADUAL DO MS/PI,,
250031,250031 - NUCLEO ESTADUAL DO MS/RJ,,
250032,250032 - NUCLEO ESTADUAL DO MS/RN,,
250033,250033 - NUCLEO ESTADUAL DO MS/RS,,
250034,250034 - NUCLEO ESTADUAL DO MS/RO,,
250035,250035 - NUCLEO ESTADUAL DO MS/RR,,
250036,250036 - NUCLEO ESTADUAL DO MS/SC,,
250037,250037 - NUCLEO ESTADUAL DO MS-SP,,
250038,250038 - NUCLEO ESTADUAL DO MS/SE,,
250039,250039 - NUCLEO ESTADUAL DO MS/TO,,
250042,250042 - HOSPITAL FEDERAL DE BONSUCESSO,,
250052,250052 - INSTITUTO NACIONAL DO CANCER - RJ,,
250057,250057 - INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA,,
250059,250059 - INSTITUTO NACIONAL DE CARDIOLOGIA,,
250061,250061 - HOSPITAL FEDERAL DOS SERVIDORES DO ESTADO,,
250088,250088 - SPO-COORD.-GERAL DE ORC.E FINANCAS,,
250098,250098 - DEPARTAMENTO DE INFORMATICA DO SUS,,
250100,250100 - SECR. DE GESTAO DO TRAB. E DA EDUC. NA SAUDE,,
250103,250103 - HOSPITAL FEDERAL DE IPANEMA,,
250104,250104 - HOSPITAL FEDERAL CARDOSO FONTES,,
250105,250105 - HOSPITAL FEDERAL DA LAGOA,,
250106,250106 - HOSPITAL FEDERAL DO ANDARAI,,
250107,250107 - CEF-PROGRAMAS DO MINISTERIO DA SAUDE,,
250110,250110 - COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,,
253002,253002 - AGENCIA NACIONAL DE VIGILANCIA SANITARIA,,
253003,253003 - AGENCIA NACIONAL DE SAUDE SUPLEMENTAR,,
253004,"253004 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253005,"253005 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253006,"253006 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253007,"253007 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253008,"253008 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253009,"253009 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253010,"253010 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253011,"253011 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253012,"253012 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253013,"253013 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253014,"253014 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253015,"253015 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253016,"253016 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253017,"253017 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253018,"253018 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253019,"253019 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253020,"253020 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253021,"253021 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253022,"253022 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253023,"253023 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253024,"253024 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253025,"253025 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253026,"253026 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253027,"253027 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253028,"253028 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253029,"253029 - COORD.DE VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS",,
253033,253033 - ANS - DISTRITO FEDERAL,,
253034,253034 - ANS - SÃO PAULO,,
254420,254420 - FUNDACAO OSWALDO CRUZ,,
254421,254421 - CENTRO DE PESQUISAS AGGEU MAGALHAES,,
254422,254422 - CENTRO DE PESQUISAS GONCALO MUNIZ,,
254423,254423 - CENTRO DE PESQUISAS RENE RACHOU,,
254445,254445 - INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,,
254446,254446 - INSTITUTO DE TECNOLOGIA EM FARMACOS,,
254447,254447 - INSTITUTO FERNANDES FIGUEIRA,,
254448,254448 - INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,,
254450,254450 - ESCOLA NAC. DE SAUDE PÚBLICA SÉRGIO AROUCA,,
254462,254462 - DIRETORIA DE ADMINISTRACAO DO CAMPUS-DIRAC,,
254463,254463 - INSTITUTO OSWALDO CRUZ,,
254474,254474 - CENTRO DE PESQUISA LEONIDAS MARIA DEANE,,
254488,254488 - CASA DE OSWALDO CRUZ,,
254492,254492 - INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,,
255000,255000 - FUNDACAO NACIONAL DE SAUDE - DF,,
255001,255001 - FUNDAÇÃO NACIONAL DE SAÚDE - AC,,
255002,255002 - FUNDAÇÃO NACIONAL DE SAUDE - AL,,
255003,255003 - FUNDACAO NACIONAL DE SAUDE - AP,,
255004,255004 - FUNDACAO NACIONAL DE SAUDE - AM,,
255005,255005 - FUNDACAO NACIONAL DE SAUDE - BA,,
255006,255006 - FUNDACAO NACIONAL DE SAUDE - CE,,
255008,255008 - FUNDACAO NACIONAL DE SAUDE - ES,,
255009,255009 - FUNDACAO NACIONAL DE SAUDE - GO,,
255010,255010 - FUNDACAO NACIONAL DE SAUDE - MA,,
255011,255011 - FUNDACAO NACIONAL DE SAUDE - MT,,
255012,255012 - FUNDACAO NACIONAL DE SAUDE - MS,,
255013,255013 - FUNDACAO NACIONAL DE SAUDE - MG,,
255014,255014 - FUNDACAO NACIONAL DE SAUDE - PA,,
255015,255015 - FUNDACAO NACIONAL DE SAUDE - PB,,
